ProblemId,Dimension,Replicate,InitialSeed,SolverSeed,EvaluationIndex,IsInitial,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,Objective1,Objective2,ConstraintValue,IsFeasible,SelectionSource,SelectionState,AcquisitionSeconds
WELDEDBEAM,4,5,2026073205,2026073305,135,0,0.745794229776815,8.2140813487206,2.97504769165469,4.1416396838216,NaN,NaN,NaN,NaN,NaN,NaN,15.1097951812894,0.02012889731941,1,1,challenger,acquisition,0.0317535
WELDEDBEAM,4,5,2026073205,2026073305,136,0,0.657766323640354,2.59790771486004,4.15671360464337,4.38723893945506,NaN,NaN,NaN,NaN,NaN,NaN,17.1716305042483,0.00696678643625157,0,0,primary,acquisition,0.0210527
WELDEDBEAM,4,5,2026073205,2026073305,137,0,1.24783102523421,9.9536374770582,9.59563203535026,2.78516614738181,NaN,NaN,NaN,NaN,NaN,NaN,47.4598238181517,0.000892076767525785,1,1,challenger,acquisition,0.0217808
WELDEDBEAM,4,5,2026073205,2026073305,138,0,0.165877588697532,6.37114730520619,6.23031464201441,2.11673788079273,NaN,NaN,NaN,NaN,NaN,NaN,13.0292275817387,0.00428822014317834,0,0,challenger,acquisition,0.0195464
WELDEDBEAM,4,5,2026073205,2026073305,139,0,0.878519375270741,7.60527794091389,9.66128057344468,1.09948649948847,NaN,NaN,NaN,NaN,NaN,NaN,18.5763459150701,0.00221401270651336,1,1,challenger,acquisition,0.0202022
WELDEDBEAM,4,5,2026073205,2026073305,140,0,3.13170956121432,0.264671952899822,7.69516112192805,4.75014574856225,NaN,NaN,NaN,NaN,NaN,NaN,41.0200941158134,0.00101417758124293,0,0,primary,acquisition,0.0204878
WELDEDBEAM,4,5,2026073205,2026073305,141,0,0.846335516313799,9.20425662348977,5.06421636914899,3.2663533302678,NaN,NaN,NaN,NaN,NaN,NaN,22.4547405446244,0.00517456890275849,1,1,challenger,acquisition,0.021222
WELDEDBEAM,4,5,2026073205,2026073305,142,0,0.156565648792963,8.87363539112466,8.84655169713063,1.2298853912083,NaN,NaN,NaN,NaN,NaN,NaN,12.1992888132169,0.00257802658654861,1,1,primary,acquisition,0.0231668
WELDEDBEAM,4,5,2026073205,2026073305,143,0,0.301176529075478,8.79774525283455,3.91087573231118,0.848938831158051,NaN,NaN,NaN,NaN,NaN,NaN,3.7424798216566,0.0432290454096777,0,0,primary,acquisition,0.0209447
WELDEDBEAM,4,5,2026073205,2026073305,144,0,0.414301649099661,6.35028770025502,6.72459022017313,0.429729761858244,NaN,NaN,NaN,NaN,NaN,NaN,4.08539530298746,0.01679891324805,1,1,primary,acquisition,0.0210343
WELDEDBEAM,4,5,2026073205,2026073305,145,0,0.53954879771695,7.3888734625936,5.93046246000401,1.07879700520525,NaN,NaN,NaN,NaN,NaN,NaN,8.51075346318986,0.00975593006440871,1,1,primary,acquisition,0.0206613
WELDEDBEAM,4,5,2026073205,2026073305,146,0,3.6845073468042,1.42651020880651,5.14681733313564,4.76230736673133,NaN,NaN,NaN,NaN,NaN,NaN,43.9716471851272,0.00338096291699782,1,1,primary,acquisition,0.0235677
WELDEDBEAM,4,5,2026073205,2026073305,147,0,2.26927733079021,5.0214752721126,1.25199613300539,4.54601185939723,NaN,NaN,NaN,NaN,NaN,NaN,32.7426882422832,0.246056344230171,0,0,primary,acquisition,0.0214057
WELDEDBEAM,4,5,2026073205,2026073305,148,0,0.61043644042583,3.89236389607429,7.849709403533,4.97369336265307,NaN,NaN,NaN,NaN,NaN,NaN,42.6428867484622,0.000912503100919959,1,1,primary,acquisition,0.0243986
WELDEDBEAM,4,5,2026073205,2026073305,149,0,2.62899903494772,1.11517379145481,3.63080935373285,3.6342106853061,NaN,NaN,NaN,NaN,NaN,NaN,19.707092567858,0.0126198344055594,1,1,challenger,acquisition,0.022095
WELDEDBEAM,4,5,2026073205,2026073305,150,0,1.33359169132928,8.16200327345745,3.35064339744124,3.44151604714212,NaN,NaN,NaN,NaN,NaN,NaN,25.6614319206442,0.0169566348336885,1,1,primary,acquisition,0.0261806
CF1_D4,4,1,2026073201,2026073301,1,1,0.825180148287983,0.215228916168204,0.318026290725658,0.636218989165831,NaN,NaN,NaN,NaN,NaN,NaN,1.2640720712055,0.657296442289469,1,1,initial,initial,NaN
CF1_D4,4,1,2026073201,2026073301,2,1,0.299794030693295,0.314301100124912,0.867676046690861,0.325053974151492,NaN,NaN,NaN,NaN,NaN,NaN,1.13401711606065,0.809912251744927,1,1,initial,initial,NaN
CF1_D4,4,1,2026073201,2026073301,3,1,0.552428625035033,0.0128603357025111,0.601457066652087,0.963051395279738,NaN,NaN,NaN,NaN,NaN,NaN,0.583776626379138,1.41384657211244,1,1,initial,initial,NaN
CF1_D4,4,1,2026073201,2026073301,4,1,0.4397467193475,0.676340955982291,0.571002168544427,0.377278256617238,NaN,NaN,NaN,NaN,NaN,NaN,0.530402130986829,0.594247311011775,0,0,initial,initial,NaN
CF1_D4,4,1,2026073201,2026073301,5,1,0.77456417655927,0.546299443082063,0.830084734001414,0.144695458049621,NaN,NaN,NaN,NaN,NaN,NaN,0.795964101093211,0.54411053881026,0,0,initial,initial,NaN
CF1_D4,4,1,2026073201,2026073301,6,1,0.734052736127376,0.0715283668795786,0.495715679323469,0.00917670238887281,NaN,NaN,NaN,NaN,NaN,NaN,0.801571147442493,1.16308600242912,1,1,initial,initial,NaN
CF1_D4,4,1,2026073201,2026073301,7,1,0.354520453416829,0.401999698891719,0.112657988388527,0.455189168420876,NaN,NaN,NaN,NaN,NaN,NaN,0.406298972843152,0.791462650709748,0,0,initial,initial,NaN
CF1_D4,4,1,2026073201,2026073301,8,1,0.0809420711750684,0.625173222685281,0.226065401875319,0.804209734876257,NaN,NaN,NaN,NaN,NaN,NaN,0.147840920626372,1.67137246274942,1,1,initial,initial,NaN
CF1_D4,4,1,2026073201,2026073301,9,1,0.485932574046254,0.811780746460216,0.746228936851588,0.87843590206325,NaN,NaN,NaN,NaN,NaN,NaN,0.717833391096145,0.93977797743357,1,1,initial,initial,NaN
CF1_D4,4,1,2026073201,2026073301,10,1,0.209029060627,0.499295394739034,0.752841011558946,0.201507522049593,NaN,NaN,NaN,NaN,NaN,NaN,0.956901408906559,0.817648594141986,0,0,initial,initial,NaN
CF1_D4,4,1,2026073201,2026073301,11,1,0.895828288327093,0.755032022574473,0.270060023265066,0.589647970401591,NaN,NaN,NaN,NaN,NaN,NaN,1.61935391283965,0.186134357538324,0,0,initial,initial,NaN
CF1_D4,4,1,2026073201,2026073301,12,1,0.326201535728397,0.295208264698754,0.0165401664613252,0.271959508426616,NaN,NaN,NaN,NaN,NaN,NaN,0.431985773216596,0.777344580874747,0,0,initial,initial,NaN
CF1_D4,4,1,2026073201,2026073301,13,1,0.635834646974476,0.987042802668408,0.90634495435126,0.511103976479888,NaN,NaN,NaN,NaN,NaN,NaN,0.865086845142496,0.411542771053369,0,0,initial,initial,NaN
CF1_D4,4,1,2026073201,2026073301,14,1,0.0284261880358104,0.195933535560744,0.384795197567103,0.0869330562000141,NaN,NaN,NaN,NaN,NaN,NaN,0.306867908754533,0.979738414170482,0,0,initial,initial,NaN
CF1_D4,4,1,2026073201,2026073301,15,1,0.925354790460043,0.932552306178093,0.994239020707259,0.191443317514944,NaN,NaN,NaN,NaN,NaN,NaN,0.940374050664071,0.517519440746716,0,0,initial,initial,NaN
CF1_D4,4,1,2026073201,2026073301,16,1,0.544345370496638,0.856503537565701,0.671604378648941,0.743356870049814,NaN,NaN,NaN,NaN,NaN,NaN,0.627608475928169,0.669594938543296,0,0,initial,initial,NaN
CF1_D4,4,1,2026073201,2026073301,17,1,0.131696188429345,0.597964077180585,0.448397852568849,0.443069332599592,NaN,NaN,NaN,NaN,NaN,NaN,0.40411051337424,1.10480123131384,1,1,initial,initial,NaN
CF1_D4,4,1,2026073201,2026073301,18,1,0.963943387181904,0.140407938545818,0.510467225400472,0.789775404067547,NaN,NaN,NaN,NaN,NaN,NaN,1.35940088061893,0.763443176192506,1,1,initial,initial,NaN
CF1_D4,4,1,2026073201,2026073301,19,1,0.15740615001824,0.700103774406229,0.0970489656891363,0.681689984656657,NaN,NaN,NaN,NaN,NaN,NaN,0.157414948807583,1.36615580498239,1,1,initial,initial,NaN
CF1_D4,4,1,2026073201,2026073301,20,1,0.656053463810562,0.366472509678924,0.18806814946607,0.920528064180582,NaN,NaN,NaN,NaN,NaN,NaN,0.979855889306046,0.780857182984309,1,1,initial,initial,NaN
CF1_D4,4,1,2026073201,2026073301,21,0,0.682658783095375,0.41342089745158,0.641355891673376,0.572501568072535,NaN,NaN,NaN,NaN,NaN,NaN,0.683527192502543,0.499091638573081,0,0,primary,acquisition,0.0079121
CF1_D4,4,1,2026073201,2026073301,22,0,0.616261758693502,0.923652066891893,0.760224019657434,0.929542892151026,NaN,NaN,NaN,NaN,NaN,NaN,0.708030666218012,0.705196971185521,1,1,challenger,acquisition,0.0089663
CF1_D4,4,1,2026073201,2026073301,23,0,0.867945248045049,0.787218241248427,0.954754165426003,0.991294290441134,NaN,NaN,NaN,NaN,NaN,NaN,0.89532431665057,0.209538682318025,0,0,primary,acquisition,0.009408
CF1_D4,4,1,2026073201,2026073301,24,0,0.00140946420478452,0.630799611473182,0.0124353745908475,0.287766970393704,NaN,NaN,NaN,NaN,NaN,NaN,0.00170530617777723,1.43335282856087,0,0,primary,acquisition,0.0090454
CF1_D4,4,1,2026073201,2026073301,25,0,0.708635877899945,0.923169154842873,0.726617049096086,0.978262775894618,NaN,NaN,NaN,NaN,NaN,NaN,0.720323267561596,0.524653502101413,1,1,challenger,acquisition,0.0092949
CF1_D4,4,1,2026073201,2026073301,26,0,0.259892357033963,0.784987146082312,0.302200208070462,0.478588966189088,NaN,NaN,NaN,NaN,NaN,NaN,0.28710073403676,0.984795530010138,1,1,challenger,acquisition,0.0087946
CF1_D4,4,1,2026073201,2026073301,27,0,0.784513255681376,0.772175135394193,0.519018873603516,0.89914802848421,NaN,NaN,NaN,NaN,NaN,NaN,0.880707761143153,0.308859193122477,0,0,primary,acquisition,0.0094092
CF1_D4,4,1,2026073201,2026073301,28,0,0.789225453104376,0.971924845844532,0.790312501409012,0.968675777264109,NaN,NaN,NaN,NaN,NaN,NaN,0.793537893746765,0.337330605340687,0,0,challenger,acquisition,0.0142711
CF1_D4,4,1,2026073201,2026073301,29,0,0.426724293741746,0.793022570421652,0.183570804924215,0.512793962599895,NaN,NaN,NaN,NaN,NaN,NaN,0.478773908078351,0.702177203607436,0,0,challenger,acquisition,0.013936
CF1_D4,4,1,2026073201,2026073301,30,0,0.18675486256304,0.973261383292038,0.239458139097807,0.0958287423361443,NaN,NaN,NaN,NaN,NaN,NaN,0.213987417278437,1.10976018257013,1,1,primary,acquisition,0.0094371
CF1_D4,4,1,2026073201,2026073301,31,0,0.378196894191633,0.940023120847023,0.314672980679086,0.0684353504949159,NaN,NaN,NaN,NaN,NaN,NaN,0.378851330008234,0.733022782427223,0,0,primary,acquisition,0.0100835
CF1_D4,4,1,2026073201,2026073301,32,0,0.128933418116861,0.958866644436251,0.149434642373942,0.0459303721068984,NaN,NaN,NaN,NaN,NaN,NaN,0.139351664849944,1.23167787344071,1,1,challenger,acquisition,0.0095136
CF1_D4,4,1,2026073201,2026073301,33,0,0.749483621594351,0.930526969538892,0.706479031822739,0.953689387579731,NaN,NaN,NaN,NaN,NaN,NaN,0.749650189934346,0.40835091892046,0,0,challenger,acquisition,0.0094537
CF1_D4,4,1,2026073201,2026073301,34,0,0.564562295938706,0.576685814526921,0.368163346667659,0.842010719145367,NaN,NaN,NaN,NaN,NaN,NaN,0.593945765232016,0.739775626334065,0,0,primary,acquisition,0.0107143
CF1_D4,4,1,2026073201,2026073301,35,0,0.781016219286497,0.690781666947379,0.69683642986854,0.962698551218528,NaN,NaN,NaN,NaN,NaN,NaN,0.783810992651086,0.380626936832749,1,1,primary,acquisition,0.0096126
CF1_D4,4,1,2026073201,2026073301,36,0,0.0144975122727943,0.966042291503336,0.0999886728438945,0.16942661070379,NaN,NaN,NaN,NaN,NaN,NaN,0.0325315963610681,1.72923807647015,1,1,challenger,acquisition,0.0133958
CF1_D4,4,1,2026073201,2026073301,37,0,0.834403587522296,0.650365536751287,0.730058557245375,0.955027954558544,NaN,NaN,NaN,NaN,NaN,NaN,0.843495089054125,0.30179022009366,0,0,primary,acquisition,0.0099232
CF1_D4,4,1,2026073201,2026073301,38,0,0.283533758150175,0.738420557758365,0.280157868122796,0.420559555445314,NaN,NaN,NaN,NaN,NaN,NaN,0.294267820018478,0.874592595707217,0,0,primary,acquisition,0.0120329
CF1_D4,4,1,2026073201,2026073301,39,0,0.310366348425127,0.945847923585065,0.206492440718587,0.0668115683943958,NaN,NaN,NaN,NaN,NaN,NaN,0.311632743368465,0.841625632499103,0,0,challenger,acquisition,0.0110227
CF1_D4,4,1,2026073201,2026073301,40,0,0.385448209853491,0.812082463986045,0.368936262447826,0.623012089332099,NaN,NaN,NaN,NaN,NaN,NaN,0.393957423385601,0.876218641606097,0,0,primary,acquisition,0.0102867
CF1_D4,4,1,2026073201,2026073301,41,0,0.0937839006136481,0.991568965581047,0.0176639210630153,0.102070049336638,NaN,NaN,NaN,NaN,NaN,NaN,0.0961280043717293,1.38458989182311,1,1,primary,acquisition,0.0097652
CF1_D4,4,1,2026073201,2026073301,42,0,0.646570478894035,0.656318926813044,0.56446736333475,0.927772426516386,NaN,NaN,NaN,NaN,NaN,NaN,0.647039973207844,0.635081105275214,0,0,primary,acquisition,0.0112244
CF1_D4,4,1,2026073201,2026073301,43,0,0.529883525217987,0.290602774966573,0.538251928644026,0.0210873684514818,NaN,NaN,NaN,NaN,NaN,NaN,0.544731058534129,0.728810913022753,0,0,primary,acquisition,0.0106831
CF1_D4,4,1,2026073201,2026073301,44,0,0.857266499029067,0.744605715994435,0.658315025301369,0.998117789784445,NaN,NaN,NaN,NaN,NaN,NaN,0.912759395234303,0.244876883410936,0,0,primary,acquisition,0.0100465
CF1_D4,4,1,2026073201,2026073301,45,0,0.326571222693592,0.850366213060226,0.307792367059473,0.440241957525886,NaN,NaN,NaN,NaN,NaN,NaN,0.333993728076938,0.862499582590491,0,0,primary,acquisition,0.0140045
CF1_D4,4,1,2026073201,2026073301,46,0,0.00188615220257553,0.0526553765724311,0.0616443419073824,0.13040272813775,NaN,NaN,NaN,NaN,NaN,NaN,0.00938958859690599,1.01520290175226,0,0,primary,acquisition,0.0093443
CF1_D4,4,1,2026073201,2026073301,47,0,0.550649571861271,0.776372668287028,0.669111773232558,0.932807276418139,NaN,NaN,NaN,NaN,NaN,NaN,0.626517929484083,0.846914444118508,0,0,primary,acquisition,0.009948
CF1_D4,4,1,2026073201,2026073301,48,0,0.400980726405335,0.0155084255275473,0.305064780707829,0.032365347685487,NaN,NaN,NaN,NaN,NaN,NaN,0.401373776444709,0.997091445133702,1,1,primary,acquisition,0.0099079
CF1_D4,4,1,2026073201,2026073301,49,0,0.415723421787795,0.166788260706924,0.348484131209841,0.0298375946830456,NaN,NaN,NaN,NaN,NaN,NaN,0.416153799037998,0.833185139369975,0,0,primary,acquisition,0.0105864
CF1_D4,4,1,2026073201,2026073301,50,0,0.260909395641199,0.00921234655053888,0.0317890798486121,0.0045276409727713,NaN,NaN,NaN,NaN,NaN,NaN,0.308762613943191,0.994711767983092,0,0,challenger,acquisition,0.010247
CF1_D4,4,1,2026073201,2026073301,51,0,0.326918693568127,0.734615913871877,0.290351597355496,0.573221396328985,NaN,NaN,NaN,NaN,NaN,NaN,0.330642693729273,0.91707892106485,0,0,primary,acquisition,0.0131766
CF1_D4,4,1,2026073201,2026073301,52,0,0.473818882070923,0.111742595057745,0.439278508347072,0.344332823123838,NaN,NaN,NaN,NaN,NaN,NaN,0.478081716552976,0.873010354416021,1,1,primary,acquisition,0.0136368
CF1_D4,4,1,2026073201,2026073301,53,0,0.00981729707873502,0.266184720139964,0.0399687124349183,0.573091112734665,NaN,NaN,NaN,NaN,NaN,NaN,0.0125373429439687,1.3464288948486,0,0,primary,acquisition,0.0105469
CF1_D4,4,1,2026073201,2026073301,54,0,0.499482640502124,0.251743337210496,0.350618984892854,0.465204219019902,NaN,NaN,NaN,NaN,NaN,NaN,0.509083597616088,0.754075787467568,0,0,primary,acquisition,0.0106292
CF1_D4,4,1,2026073201,2026073301,55,0,0.5657679275825,0.16427671920512,0.595977094086859,0.393092035191985,NaN,NaN,NaN,NaN,NaN,NaN,0.587943098292334,0.785185814068657,1,1,primary,acquisition,0.0092733
CF1_D4,4,1,2026073201,2026073301,56,0,0.799882547409272,0.745200949990884,0.696206252280824,0.989201033115288,NaN,NaN,NaN,NaN,NaN,NaN,0.807142235655712,0.344438965212886,0,0,challenger,acquisition,0.0112699
CF1_D4,4,1,2026073201,2026073301,57,0,0.7620664748865,0.661774167472157,0.618250219806089,0.876553693691773,NaN,NaN,NaN,NaN,NaN,NaN,0.779651328138091,0.370037348804866,0,0,primary,acquisition,0.0115602
CF1_D4,4,1,2026073201,2026073301,58,0,0.0463436969060771,0.0352154427078011,0.201645321564416,0.888222088548047,NaN,NaN,NaN,NaN,NaN,NaN,0.11124659107642,1.77120581208057,0,0,primary,acquisition,0.0105498
CF1_D4,4,1,2026073201,2026073301,59,0,0.98113651925857,0.369355926213049,0.986429736264929,0.549647861146176,NaN,NaN,NaN,NaN,NaN,NaN,0.981334652603734,0.575265770065927,1,1,primary,acquisition,0.0120806
CF1_D4,4,1,2026073201,2026073301,60,0,0.802412766686291,0.676863028383611,0.687454739230219,0.916940414260312,NaN,NaN,NaN,NaN,NaN,NaN,0.812778445473283,0.320079164319188,0,0,primary,acquisition,0.0094232
CF1_D4,4,1,2026073201,2026073301,61,0,0.0115623657240437,0.600733828269787,0.0816346592102279,0.640292460889639,NaN,NaN,NaN,NaN,NaN,NaN,0.0236814878877737,1.64149244197054,1,1,primary,acquisition,0.0115427
CF1_D4,4,1,2026073201,2026073301,62,0,0.0811222776823468,0.503086764645894,0.10952611050709,0.576093294518537,NaN,NaN,NaN,NaN,NaN,NaN,0.0898957297657961,1.29086267558051,1,1,primary,acquisition,0.0090795
CF1_D4,4,1,2026073201,2026073301,63,0,0.878406421254056,0.509365464148182,0.93897850741868,0.531675602516429,NaN,NaN,NaN,NaN,NaN,NaN,0.894101413178938,0.362227218415625,0,0,challenger,acquisition,0.0113614
CF1_D4,4,1,2026073201,2026073301,64,0,0.0587327655457279,0.523164697099044,0.130998337303476,0.512747318421501,NaN,NaN,NaN,NaN,NaN,NaN,0.0795753963566875,1.27950923505929,1,1,primary,acquisition,0.0102954
CF1_D4,4,1,2026073201,2026073301,65,0,0.198167966200989,0.774622986021896,0.0220990805330634,0.03141341673379,NaN,NaN,NaN,NaN,NaN,NaN,0.222420484233405,0.910439227289704,0,0,primary,acquisition,0.0111333
CF1_D4,4,1,2026073201,2026073301,66,0,0.387952574979074,0.160466805096679,0.45061234348079,0.244376913624706,NaN,NaN,NaN,NaN,NaN,NaN,0.429675412474577,0.834664926596785,1,1,challenger,acquisition,0.0098193
CF1_D4,4,1,2026073201,2026073301,67,0,0.535261195034187,0.229617513959917,0.508614505056322,0.363605145593294,NaN,NaN,NaN,NaN,NaN,NaN,0.540418694768458,0.722685254527843,0,0,challenger,acquisition,0.0101456
CF1_D4,4,1,2026073201,2026073301,68,0,0.4799707906815,0.673411037603276,0.0164972127602804,0.601237199677181,NaN,NaN,NaN,NaN,NaN,NaN,0.773355494637699,0.657946137884735,0,0,primary,acquisition,0.0145389
CF1_D4,4,1,2026073201,2026073301,69,0,0.893584108049789,0.540819789664184,0.997385480256367,0.982022522943673,NaN,NaN,NaN,NaN,NaN,NaN,0.926653091130643,0.303699965126373,0,0,primary,acquisition,0.0118679
CF1_D4,4,1,2026073201,2026073301,70,0,0.299476414415458,0.272528105411231,0.382185625333803,0.242668829058141,NaN,NaN,NaN,NaN,NaN,NaN,0.351090078034814,0.799396327018132,0,0,primary,acquisition,0.0141067
CF1_D4,4,1,2026073201,2026073301,71,0,0.843505603448432,0.712727938343778,0.617809532549793,0.982644393567847,NaN,NaN,NaN,NaN,NaN,NaN,0.916131870908048,0.272324287823317,0,0,primary,acquisition,0.047094
CF1_D4,4,1,2026073201,2026073301,72,0,0.583862507583982,0.91756270568163,0.593673640842964,0.119197958355301,NaN,NaN,NaN,NaN,NaN,NaN,0.597740288045334,0.488835311450852,0,0,primary,acquisition,0.0144417
CF1_D4,4,1,2026073201,2026073301,73,0,0.206026350634296,0.955833772588909,0.102982534702653,0.140264610963567,NaN,NaN,NaN,NaN,NaN,NaN,0.20859277319811,1.05547821305295,0,0,primary,acquisition,0.0171999
CF1_D4,4,1,2026073201,2026073301,74,0,0.0755882936961969,0.51298850403082,0.232336538832166,0.381242263586622,NaN,NaN,NaN,NaN,NaN,NaN,0.149856811489137,1.12210379334597,0,0,challenger,acquisition,0.0120669
CF1_D4,4,1,2026073201,2026073301,75,0,0.0253143074860509,0.379474741281603,0.0271680032578829,0.487416766173024,NaN,NaN,NaN,NaN,NaN,NaN,0.0258971216475971,1.26019947239838,0,0,challenger,acquisition,0.013626
CF1_D4,4,1,2026073201,2026073301,76,0,0.0308014262478301,0.44187571931149,0.0598307831676105,0.599993684307293,NaN,NaN,NaN,NaN,NaN,NaN,0.0352057325550622,1.39900767214426,0,0,challenger,acquisition,0.0146579
CF1_D4,4,1,2026073201,2026073301,77,0,0.139322566163216,0.570505830709998,0.0520348816537579,0.502051183632867,NaN,NaN,NaN,NaN,NaN,NaN,0.14151169219927,1.13252535709968,0,0,primary,acquisition,0.0127177
CF1_D4,4,1,2026073201,2026073301,78,0,0.0120737140590611,0.0444342843698865,0.0600508016038389,0.39123980313565,NaN,NaN,NaN,NaN,NaN,NaN,0.0183566007488862,1.14516402617216,0,0,challenger,acquisition,0.011044
CF1_D4,4,1,2026073201,2026073301,79,0,0.679592179596903,0.957661142121106,0.0240387775657594,0.382168451643042,NaN,NaN,NaN,NaN,NaN,NaN,1.38288346561094,0.344521770054343,0,0,primary,acquisition,0.0118279
CF1_D4,4,1,2026073201,2026073301,80,0,0.878561714561726,0.971173615430754,0.405281184202886,0.99398824582245,NaN,NaN,NaN,NaN,NaN,NaN,1.27514439792657,0.171920818254119,1,1,challenger,acquisition,0.0123512
CF1_D4,4,1,2026073201,2026073301,81,0,0.826249842354105,0.929298228091893,0.411867287080787,0.981147840401047,NaN,NaN,NaN,NaN,NaN,NaN,1.10882772056878,0.263240669378072,0,0,primary,acquisition,0.0195485
CF1_D4,4,1,2026073201,2026073301,82,0,0.645815671555532,0.899777971775635,0.698338606400136,0.950725251620938,NaN,NaN,NaN,NaN,NaN,NaN,0.674326345946608,0.648208935106827,0,0,challenger,acquisition,0.0119484
CF1_D4,4,1,2026073201,2026073301,83,0,0.906604031822537,0.989362440042238,0.520854600681447,0.885597749031131,NaN,NaN,NaN,NaN,NaN,NaN,1.17129992369979,0.0988336421976826,0,0,primary,acquisition,0.0109723
CF1_D4,4,1,2026073201,2026073301,84,0,0.199357919471381,0.451980202407944,0.168573759507116,0.552537452259836,NaN,NaN,NaN,NaN,NaN,NaN,0.201858891880108,1.06362972169227,0,0,primary,acquisition,0.0178996
CF1_D4,4,1,2026073201,2026073301,85,0,0.00903507739225415,0.583087960669182,0.100795026170516,0.569454672859723,NaN,NaN,NaN,NaN,NaN,NaN,0.0282467824545524,1.55332868085897,0,0,challenger,acquisition,0.0131392
CF1_D4,4,1,2026073201,2026073301,86,0,0.762554956724833,0.860169165376949,0.986833619079485,0.738007230869945,NaN,NaN,NaN,NaN,NaN,NaN,0.91297550020618,0.26211361681993,0,0,challenger,acquisition,0.0366134
CF1_D4,4,1,2026073201,2026073301,87,0,0.229311794402434,0.0631186640966579,0.322174280059581,0.110538816561416,NaN,NaN,NaN,NaN,NaN,NaN,0.282769973206281,0.946892086060442,0,0,challenger,acquisition,0.0172098
CF1_D4,4,1,2026073201,2026073301,88,0,0.833657209483952,0.998575053174999,0.413127652042324,0.960816160407274,NaN,NaN,NaN,NaN,NaN,NaN,1.12774265345079,0.244324170147589,0,0,challenger,acquisition,0.0174377
CF1_D4,4,1,2026073201,2026073301,89,0,0.407831247720627,0.177072452678668,0.440434004975954,0.221443943235232,NaN,NaN,NaN,NaN,NaN,NaN,0.434061733751338,0.808229765967773,0,0,challenger,acquisition,0.0173239
CF1_D4,4,1,2026073201,2026073301,90,0,0.299314954549488,0.127775687227259,0.365815593800831,0.242938612381891,NaN,NaN,NaN,NaN,NaN,NaN,0.34103171684439,0.900031244359785,0,0,challenger,acquisition,0.0182313
CF1_D4,4,1,2026073201,2026073301,91,0,0.126678132256688,0.423685293408411,0.163111715761975,0.00856326398841978,NaN,NaN,NaN,NaN,NaN,NaN,0.142003551974541,0.87797018831541,0,0,primary,acquisition,0.0196499
CF1_D4,4,1,2026073201,2026073301,92,0,0.937118250807664,0.960927516005713,0.764255743827552,0.472436490807183,NaN,NaN,NaN,NaN,NaN,NaN,0.986900926834437,0.227568870306489,0,0,challenger,acquisition,0.016863
CF1_D4,4,1,2026073201,2026073301,93,0,0.964723538898435,0.918324961121547,0.593698668306339,0.99727350426006,NaN,NaN,NaN,NaN,NaN,NaN,1.22739386982394,0.0437900797761664,0,0,primary,acquisition,0.0163583
CF1_D4,4,1,2026073201,2026073301,94,0,0.973523656506564,0.995841752807274,0.488560652967985,0.995041889465506,NaN,NaN,NaN,NaN,NaN,NaN,1.4313604649103,0.0287970917590252,1,1,primary,acquisition,0.0197587
CF1_D4,4,1,2026073201,2026073301,95,0,0.382646736807501,0.223381955552325,0.429296006884215,0.34522794008745,NaN,NaN,NaN,NaN,NaN,NaN,0.415591004072071,0.813063467861906,1,1,primary,acquisition,0.0170474
CF1_D4,4,1,2026073201,2026073301,96,0,0.0526489246379187,0.987804292550745,0.00987238679719675,0.0184379640125346,NaN,NaN,NaN,NaN,NaN,NaN,0.0531199938644054,1.5226923723957,0,0,primary,acquisition,0.016803
CF1_D4,4,1,2026073201,2026073301,97,0,0.327037566379056,0.702874519391252,0.383451721195822,0.0121229838670324,NaN,NaN,NaN,NaN,NaN,NaN,0.364105035916094,0.69911693786509,0,0,primary,acquisition,0.0165397
CF1_D4,4,1,2026073201,2026073301,98,0,0.412751303701335,0.254637229633953,0.485438131245492,0.38999499316838,NaN,NaN,NaN,NaN,NaN,NaN,0.460555975344671,0.785890987679634,0,0,primary,acquisition,0.0162632
CF1_D4,4,1,2026073201,2026073301,99,0,0.779806225429084,0.992589187005814,0.461254417519893,0.489985552720266,NaN,NaN,NaN,NaN,NaN,NaN,0.927276405042866,0.246139511538108,0,0,challenger,acquisition,0.0153003
CF1_D4,4,1,2026073201,2026073301,100,0,0.237731603294372,0.876792304286026,0.18972608173173,0.00788858222916379,NaN,NaN,NaN,NaN,NaN,NaN,0.238857436849054,0.916121388791044,0,0,primary,acquisition,0.0175945
CF1_D4,4,1,2026073201,2026073301,101,0,0.0700811819181092,0.878701703324338,0.0533337030032626,0.166735144423059,NaN,NaN,NaN,NaN,NaN,NaN,0.0706780809571771,1.33306883834915,0,0,primary,acquisition,0.0188914
CF1_D4,4,1,2026073201,2026073301,102,0,0.552566193624119,0.627438456292074,0.654445834711265,0.0397639816047922,NaN,NaN,NaN,NaN,NaN,NaN,0.615960085630377,0.531393810611288,0,0,challenger,acquisition,0.0191563
CF1_D4,4,1,2026073201,2026073301,103,0,0.362172500192129,0.250195004042386,0.394328356856817,0.347870069530346,NaN,NaN,NaN,NaN,NaN,NaN,0.387877314406896,0.808418371586671,0,0,primary,acquisition,0.018068
CF1_D4,4,1,2026073201,2026073301,104,0,0.784520663385094,0.702757720462822,0.69888684750091,0.931753906060573,NaN,NaN,NaN,NaN,NaN,NaN,0.787633520761007,0.348992637203101,0,0,primary,acquisition,0.0157925
